,No.,Title,Artist(s),Year,spo_name,explicit,images,release_date,preview_url,itunes_name,genre,trackTime,trackView
911,12,"""Set Fire to the Rain""",Adele,2012,Set Fire to the Rain,False,https://i.scdn.co/image/ab67616d0000b2731c88166762f2e18f8f23c6f1,2011-01-24,https://p.scdn.co/mp3-preview/b8cf671d9dcff68bbe78eaaf1b4b3eba2ee4ce83?cid=914d599079cf414bb7441d9c09e8dd1d,Set Fire To The Rain - Adele,Instrumental,206347,https://music.apple.com/us/album/set-fire-to-the-rain-adele-instrumental/941188746?i=941188769&uo=4
912,13,"""Sexy and I Know It""",LMFAO,2012,Sexy And I Know It,False,https://i.scdn.co/image/ab67616d0000b2730dfa923895a2814ae422c49a,2011-01-01,,Sexy and I Know It,Pop,199480,https://music.apple.com/us/album/sexy-and-i-know-it/1440636622?i=1440636628&uo=4
913,14,"""Some Nights""",Fun,2012,Some Nights,True,https://i.scdn.co/image/ab67616d0000b27305fb4e9947c6edaf3836766e,2012-02-21,https://p.scdn.co/mp3-preview/ad945d63f38c7239a5fd8c8841b1ed58a0ff76d5?cid=914d599079cf414bb7441d9c09e8dd1d,Some Nights,Alternative,277040,https://music.apple.com/us/album/some-nights/486040153?i=486040194&uo=4
914,15,"""Wide Awake""",Katy Perry,2012,Wide Awake,False,https://i.scdn.co/image/ab67616d0000b273937af329667311f4b2831616,2012-03-12,,Wide Awake,Pop,220947,https://music.apple.com/us/album/wide-awake/716084282?i=716085504&uo=4
915,16,"""Good Feeling""",Flo Rida,2012,Good Feeling,False,https://i.scdn.co/image/ab67616d0000b273871d85943145dde548f4ae09,2012-06-22,https://p.scdn.co/mp3-preview/a8f1c619eda21dcfcaa3f9d154a3b09658c0d76d?cid=914d599079cf414bb7441d9c09e8dd1d,Good Feeling,Hip-Hop/Rap,248133,https://music.apple.com/us/album/good-feeling/613867183?i=613867349&uo=4
916,17,"""Whistle""",Flo Rida,2012,Whistle,False,https://i.scdn.co/image/ab67616d0000b273871d85943145dde548f4ae09,2012-06-22,https://p.scdn.co/mp3-preview/84c84c0a0f05af8b8c0813d63870eda147108b21?cid=914d599079cf414bb7441d9c09e8dd1d,Whistle,Hip-Hop/Rap,224653,https://music.apple.com/us/album/whistle/613867183?i=613867346&uo=4
917,18,"""One More Night""",Maroon 5,2012,One More Night,False,https://i.scdn.co/image/ab67616d0000b273ce7d499847da02a9cbd1c084,2012-01-01,,One More Night,Pop,236994,https://music.apple.com/us/album/one-more-night-sticky-k-remix/1440808308?i=1440808641&uo=4
918,19,"""Drive By""",Train,2012,Drive By,False,https://i.scdn.co/image/ab67616d0000b273bde344cc54eedc35050f4c61,2012-04-17,https://p.scdn.co/mp3-preview/e1667c3894995234eccf7777212986d6d1f7a8fa?cid=914d599079cf414bb7441d9c09e8dd1d,Drive By,Pop/Rock,196107,https://music.apple.com/us/album/drive-by/1438174059?i=1438174466&uo=4
919,20,"""The Motto""",Drake featuring Lil Wayne,2012,The Motto,False,https://i.scdn.co/image/ab67616d0000b2736b64f7a7e0e7af3d604ab41e,2021-11-04,https://p.scdn.co/mp3-preview/bf5bc1080a2416f74152f30febd4495e310c8140?cid=914d599079cf414bb7441d9c09e8dd1d,The Motto (feat. Lil Wayne) [Bonus Track],Hip-Hop/Rap,181560,https://music.apple.com/us/album/the-motto-feat-lil-wayne-bonus-track/1440642493?i=1440643139&uo=4
920,21,"""Where Have You Been""",Rihanna,2012,Where Have You Been,False,https://i.scdn.co/image/ab67616d0000b273bef074de9ca825bddaeb9f46,2011-11-18,,Where Have You Been,Dance,361040,https://music.apple.com/us/album/where-have-you-been-the-calvin-harris-extended-remix/1444895705?i=1444895710&uo=4
921,22,"""Everybody Talks""",Neon Trees,2012,Everybody Talks,False,https://i.scdn.co/image/ab67616d0000b2734a6c0376235e5aa44e59d2c2,2012-01-01,,Everybody Talks,Alternative,177280,https://music.apple.com/us/album/everybody-talks/1443469527?i=1443469581&uo=4
922,23,"""Take Care""",Drake featuring Rihanna,2012,Take Care,True,https://i.scdn.co/image/ab67616d0000b273c7ea04a9b455e3f68ef82550,2011-11-15,,Take Care (feat. Rihanna),Hip-Hop/Rap,277387,https://music.apple.com/us/album/take-care-feat-rihanna/1440642493?i=1440642738&uo=4
923,24,"""Titanium""",David Guetta featuring Sia,2012,Titanium (feat. Sia),False,https://i.scdn.co/image/ab67616d0000b273a197a2ef3ad6704d1f44aa4e,2011-08-24,https://p.scdn.co/mp3-preview/60efd568cdba223a1ecc46df9563ba13ff70a1bb?cid=914d599079cf414bb7441d9c09e8dd1d,Titanium (feat. Sia),Dance,245040,https://music.apple.com/us/album/titanium-feat-sia/693225996?i=693226464&uo=4
924,25,"""I Won't Give Up""",Jason Mraz,2012,I Won't Give Up,False,https://i.scdn.co/image/ab67616d0000b27346e379c721504777a62bd9b8,2012-04-13,https://p.scdn.co/mp3-preview/f44541a53256e4d5c8f2e2b568ba5f632a58b1a2?cid=914d599079cf414bb7441d9c09e8dd1d,I Won't Give Up,Pop,240166,https://music.apple.com/us/album/i-wont-give-up/509536557?i=509536631&uo=4
925,26,"""It Will Rain""",Bruno Mars,2012,It Will Rain,False,https://i.scdn.co/image/ab67616d0000b273f01ba25235fb24f73605b9dd,2011-11-04,https://p.scdn.co/mp3-preview/6bb2f58f366ca72b6edcad3f1b4540ba8b339dc0?cid=914d599079cf414bb7441d9c09e8dd1d,It Will Rain,Soundtrack,257720,https://music.apple.com/us/album/it-will-rain/467980710?i=467980717&uo=4
926,27,"""Mercy""","Kanye West, Big Sean, Pusha T and 2 Chainz",2012,Mercy,True,https://i.scdn.co/image/ab67616d0000b2732127d038204bc32c416d55e2,2012-01-01,,Mercy.1,Hip-Hop/Rap,326347,https://music.apple.com/us/album/mercy-1/1440829853?i=1440830324&uo=4
927,28,"""Boyfriend""",Justin Bieber,2012,Boyfriend,True,https://i.scdn.co/image/ab67616d0000b2730397f50cb9dc5393db5d08bc,2022-02-11,https://p.scdn.co/mp3-preview/53120317c1fc5576aa178f37ddfa991f6eabf0d6?cid=914d599079cf414bb7441d9c09e8dd1d,Boyfriend,Dance,332253,https://music.apple.com/us/album/boyfriend-dada-life-remix/1444886402?i=1444886406&uo=4
928,29,"""Party Rock Anthem""",LMFAO featuring Lauren Bennett and GoonRock,2012,Party Rock Anthem,False,https://i.scdn.co/image/ab67616d0000b273d77a9a738c99b8c4f7a7c3ee,2011-01-01,,Party Rock Anthem (feat. Lauren Bennett & GoonRock),Pop,262147,https://music.apple.com/us/album/party-rock-anthem-feat-lauren-bennett-goonrock/1440636622?i=1440636627&uo=4
929,30,"""Too Close""",Alex Clare,2012,Too Close,False,https://i.scdn.co/image/ab67616d0000b273e4a4c4e62815010f6cddd2ca,2011,,Too Close,Alternative,256560,https://music.apple.com/us/album/too-close/1443128938?i=1443129077&uo=4
930,31,"""Part of Me""",Katy Perry,2012,Part Of Me,False,https://i.scdn.co/image/ab67616d0000b273a56dc57d708c7b62db950105,2012-01-01,,Katy Perry the Movie: Part of Me,Music Documentaries,5613727,https://itunes.apple.com/us/movie/katy-perry-the-movie-part-of-me/id541309979?uo=4
931,32,"""Young, Wild & Free""",Snoop Dogg and Wiz Khalifa featuring Bruno Mars,2012,"Young, Wild & Free (feat. Bruno Mars)",True,https://i.scdn.co/image/ab67616d0000b2738596df2f2646ab9aba464c30,2011-10-11,https://p.scdn.co/mp3-preview/c93614f266bdc750259e2bc0006960dc2fd27776?cid=914d599079cf414bb7441d9c09e8dd1d,"Young, Wild & Free (feat. Bruno Mars)",Soundtrack,207333,https://music.apple.com/us/album/young-wild-free-feat-bruno-mars/480436587?i=480436634&uo=4
932,33,"""We Are Never Ever Getting Back Together""",Taylor Swift,2012,We Are Never Ever Getting Back Together,False,https://i.scdn.co/image/ab67616d0000b2731c248e90c3e569f90aef9dec,2012-10-22,,We Are Never Ever Getting Back Together,Country,193144,https://music.apple.com/us/album/we-are-never-ever-getting-back-together/1440935340?i=1440935564&uo=4
933,34,"""As Long as You Love Me""",Justin Bieber featuring Big Sean,2012,As Long as You Love Me,False,https://i.scdn.co/image/ab67616d0000b273dafd4b9261a1ab9acd53a53d,1996,https://p.scdn.co/mp3-preview/b010de00c5bfbce6aae89a34693e3d1d6a583d3b?cid=914d599079cf414bb7441d9c09e8dd1d,As Long As You Love Me (feat. Big Sean),Pop,229467,https://music.apple.com/us/album/as-long-as-you-love-me-feat-big-sean/1440650852?i=1440650859&uo=4
934,35,"""Turn Me On""",David Guetta featuring Nicki Minaj,2012,Turn Me On,False,https://i.scdn.co/image/ab67616d0000b27373b8d34fa1ece5bb3cbf6bfb,2004-03-30,https://p.scdn.co/mp3-preview/6a4944215090dfda1fd38979ad459ec2612d8fff?cid=914d599079cf414bb7441d9c09e8dd1d,Turn Me On (feat. Nicki Minaj),Dance,199680,https://music.apple.com/us/album/turn-me-on-feat-nicki-minaj/693225996?i=693226000&uo=4
935,36,"""Moves like Jagger""",Maroon 5 featuring Christina Aguilera,2012,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",False,https://i.scdn.co/image/ab67616d0000b273ce70cb2d7063cf869f9f1239,2010,,Moves Like Jagger (feat. Christina Aguilera),Pop,201240,https://music.apple.com/us/album/moves-like-jagger-feat-christina-aguilera/1440858689?i=1440859510&uo=4
936,37,"""Blow Me (One Last Kiss)""",Pink,2012,Blow Me (One Last Kiss),True,https://i.scdn.co/image/ab67616d0000b2739d0f0d226987b449808e7b6f,2012-09-18,https://p.scdn.co/mp3-preview/01e35f484de3d96b6b4849528e19c174e6c0d910?cid=914d599079cf414bb7441d9c09e8dd1d,Blow Me (One Last Kiss),Pop,256781,https://music.apple.com/us/album/blow-me-one-last-kiss/545398133?i=545398137&uo=4
937,38,"""Good Time""",Owl City and Carly Rae Jepsen,2012,GOOD TIME,False,https://i.scdn.co/image/ab67616d0000b2736293c2d1a9bf6a1b5baf5eca,2021-08-27,https://p.scdn.co/mp3-preview/8c0559319e730c250cf3467950a8498c985af2b7?cid=914d599079cf414bb7441d9c09e8dd1d,Good Time,Pop,205926,https://music.apple.com/us/album/good-time/1444320049?i=1444320054&uo=4
938,39,"""Give Your Heart a Break""",Demi Lovato,2012,Give Your Heart a Break,False,https://i.scdn.co/image/ab67616d0000b27383fc43cfc25d836e17f8cc30,2011-01-01,,Give Your Heart a Break,Pop,205347,https://music.apple.com/us/album/give-your-heart-a-break/1440651158?i=1440651715&uo=4
939,40,"""Niggas in Paris""",Jay-Z and Kanye West,2012,Niggas in Paris - Metal Version,True,https://i.scdn.co/image/ab67616d0000b27353c1ae8c80cd153150247f51,2016-04-29,https://p.scdn.co/mp3-preview/13fb535aca30eb8cb99d68d9723a813a27f945b9?cid=914d599079cf414bb7441d9c09e8dd1d,Niggaz in Paris (feat. Jay-Z & Kanye West),Hip-Hop/Rap,219819,https://music.apple.com/us/album/n-z-in-paris-feat-jay-z-kanye-west/590494509?i=590494518&uo=4
940,41,"""The One That Got Away""",Katy Perry,2012,The One That Got Away,False,https://i.scdn.co/image/ab67616d0000b273d20c38f295039520d688a888,2010-01-01,,The One That Got Away,Pop,227323,https://music.apple.com/us/album/the-one-that-got-away/1013032931?i=1013032949&uo=4
941,42,"""Feel So Close""",Calvin Harris,2012,Feel So Close - Radio Edit,False,https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b,2012-10-29,https://p.scdn.co/mp3-preview/0d6e73f38aa3462f05399ffdba642cfc67ee6a86?cid=914d599079cf414bb7441d9c09e8dd1d,Feel So Close,Dance,207880,https://music.apple.com/us/album/feel-so-close-radio-edit/450132718?i=450132719&uo=4
942,43,"""Someone like You""",Adele,2012,Someone Like You,False,https://i.scdn.co/image/ab67616d0000b2731c88166762f2e18f8f23c6f1,2011-01-24,https://p.scdn.co/mp3-preview/7485e6591f4025338ae968a341d8ef9e5134dd25?cid=914d599079cf414bb7441d9c09e8dd1d,Adele Medley (Someone Like You / Hello / Set Fire to the Rain / Rolling in the Deep),Classical Crossover,252707,https://music.apple.com/us/album/adele-medley-someone-like-you-hello-set-fire-to-the/1091550540?i=1091550542&uo=4
943,44,"""Scream""",Usher,2012,Scream & Shout,True,https://i.scdn.co/image/ab67616d0000b273e6082141bd7c86ae9f11ea26,2013-01-01,,Scream,R&B/Soul,234694,https://music.apple.com/us/album/scream/1448420461?i=1448420463&uo=4
944,45,"""Rack City""",Tyga,2012,Rack City,True,https://i.scdn.co/image/ab67616d0000b273057041c8045ff3457b99a218,2012-01-01,,Rack City,Hip-Hop/Rap,208440,https://music.apple.com/us/album/rack-city/1440649280?i=1440649640&uo=4
945,46,"""Domino""",Jessie J,2012,Domino,False,https://i.scdn.co/image/ab67616d0000b2739900b995cd1a81c35c574ab0,2011-01-01,,Domino,Pop,231880,https://music.apple.com/us/album/domino/1444055916?i=1444056117&uo=4
946,47,"""Gangnam Style""",Psy,2012,Gangnam Style (강남스타일),False,https://i.scdn.co/image/ab67616d0000b2736cfc57e5358c5e39e79bccbd,2012-01-01,,Gangnam Style,Pop,219493,https://music.apple.com/us/album/gangnam-style/1445144506?i=1445144527&uo=4
947,48,"""International Love""",Pitbull featuring Chris Brown,2012,International Love (feat. Chris Brown),False,https://i.scdn.co/image/ab67616d0000b2731dc7483a9fcfce54822a2f19,2011-06-17,https://p.scdn.co/mp3-preview/fb03867ab24e82ece63bcf8a2778ae3b241f064d?cid=914d599079cf414bb7441d9c09e8dd1d,International Love (feat. Chris Brown),Pop,227280,https://music.apple.com/us/album/international-love-feat-chris-brown/440733026?i=440733046&uo=4
948,49,"""Home""",Phillip Phillips,2012,HOME,True,https://i.scdn.co/image/ab67616d0000b273d7f468554013b901a7c0e606,2022-02-15,https://p.scdn.co/mp3-preview/148153af3c68a2adaf73465ea52cfbec1b6bfc69?cid=914d599079cf414bb7441d9c09e8dd1d,Bring It On Home (feat. Phillip Phillips & Maddie Poppe),Alternative,200825,https://music.apple.com/us/album/bring-it-on-home-feat-phillip-phillips-maddie-poppe/1480610707?i=1480610718&uo=4
949,50,"""Without You""",David Guetta featuring Usher,2012,WITHOUT YOU,True,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,2020-11-06,https://p.scdn.co/mp3-preview/7e8f0d1240399e69dd63202d80e85e85c015d84f?cid=914d599079cf414bb7441d9c09e8dd1d,Without You (feat. Usher),Dance,208133,https://music.apple.com/us/album/without-you-feat-usher/693225996?i=693226002&uo=4
950,51,"""Ass Back Home""",Gym Class Heroes featuring Neon Hitch,2012,Ass Back Home (feat. Neon Hitch),True,https://i.scdn.co/image/ab67616d0000b27318b8088fe0c3dbf78398b55a,2011-11-11,https://p.scdn.co/mp3-preview/c8f7209155c093f3141cc887449605b058d7f5e5?cid=914d599079cf414bb7441d9c09e8dd1d,Ass Back Home (feat. Neon Hitch),Pop,222213,https://music.apple.com/us/album/ass-back-home-feat-neon-hitch/477341011?i=477341018&uo=4
951,52,"""Wanted""",Hunter Hayes,2012,Wanted,False,https://i.scdn.co/image/ab67616d0000b2732a0070a89eb69a9cc7914f49,2011,https://p.scdn.co/mp3-preview/16004de13e5a8d25fda94e61f9b4991e726cc204?cid=914d599079cf414bb7441d9c09e8dd1d,Wanted,Country,228840,https://music.apple.com/us/album/wanted/630282842?i=630283709&uo=4
952,53,"""Drunk on You""",Luke Bryan,2012,Drunk on Your Love,False,https://i.scdn.co/image/ab67616d0000b273e40ae483c96a0a228055722d,2015-09-11,https://p.scdn.co/mp3-preview/3a0a2ed26ffd4a053f8861227b2559f58aeeca9d?cid=914d599079cf414bb7441d9c09e8dd1d,Drunk On You,Country,213547,https://music.apple.com/us/album/drunk-on-you/1617201744?i=1617201889&uo=4
953,54,"""No Lie""",2 Chainz featuring Drake,2012,No Lie,False,https://i.scdn.co/image/ab67616d0000b2732d564195ed3dd7b70d64862c,2018-06-29,,No Lie (feat. Drake),Hip-Hop/Rap,371173,https://music.apple.com/us/album/no-lie-feat-drake-chopped-not-slopped/1444068234?i=1444068382&uo=4
954,55,"""Want U Back""",Cher Lloyd,2012,Want U Back,False,https://i.scdn.co/image/ab67616d0000b273392d37cdeccdcdb378fed318,2012-10-02,https://p.scdn.co/mp3-preview/9e627bcc4e7868e941e35545fa240b08a7436ca7?cid=914d599079cf414bb7441d9c09e8dd1d,Want U Back,Pop,214573,https://music.apple.com/us/album/want-u-back/564020648?i=564020971&uo=4
955,56,"""Don't Wake Me Up""",Chris Brown,2012,Don't Wake Me Up,False,https://i.scdn.co/image/ab67616d0000b273781583ade2f00c2966a35965,2012-07-03,https://p.scdn.co/mp3-preview/e66e74bd537145772de251852a59133dac171161?cid=914d599079cf414bb7441d9c09e8dd1d,Don't Wake Me Up,R&B/Soul,219413,https://music.apple.com/us/album/dont-wake-me-up-dj-white-shadow-remix/545287695?i=545287706&uo=4
956,57,"""Dance (A$$)""",Big Sean featuring Nicki Minaj,2012,Dance (A$$) Remix,True,https://i.scdn.co/image/ab67616d0000b2735634a639afe491a0bffcd54b,2011-01-01,,Dance (A$$) [Remix] [feat. Nicki Minaj],Hip-Hop/Rap,218481,https://music.apple.com/us/album/dance-a%24%24-remix-feat-nicki-minaj-10th-anniversary/1573424780?i=1573425212&uo=4
957,58,"""Springsteen""",Eric Church,2012,Springsteen,False,https://i.scdn.co/image/ab67616d0000b273c1bc36faa8afff2b5273490b,2011-01-01,,Springsteen,Country,543306,https://music.apple.com/us/album/springsteen-live/721265592?i=721266260&uo=4
958,59,"""Brokenhearted""",Karmin,2012,Brokenhearted,False,https://i.scdn.co/image/ab67616d0000b273cc50268bd94de0934dad0ca0,2012-05-07,https://p.scdn.co/mp3-preview/fda5f36ecc19cf8e49689c255cf62a8c96f9aa09?cid=914d599079cf414bb7441d9c09e8dd1d,Brokenhearted,Pop,430240,https://music.apple.com/us/album/brokenhearted-rng-duhb/533215016?i=533215027&uo=4
959,60,"""Not Over You""",Gavin DeGraw,2012,Not Over You,False,https://i.scdn.co/image/ab67616d0000b2736b3b5436a48203e35b89b9ba,2011-09-16,https://p.scdn.co/mp3-preview/063f01a119c51b1ea8e501610133db1da574693e?cid=914d599079cf414bb7441d9c09e8dd1d,Not Over You,Pop,218433,https://music.apple.com/us/album/not-over-you/920110149?i=920110152&uo=4
960,61,"""Stereo Hearts""",Gym Class Heroes featuring Adam Levine,2012,Stereo Hearts (feat. Adam Levine),False,https://i.scdn.co/image/ab67616d0000b27318b8088fe0c3dbf78398b55a,2011-11-11,https://p.scdn.co/mp3-preview/37d2b8322116dd94de468d34afd5b51414281344?cid=914d599079cf414bb7441d9c09e8dd1d,Stereo Hearts (feat. Adam Levine),Pop,210960,https://music.apple.com/us/album/stereo-hearts-feat-adam-levine/477341011?i=477341015&uo=4
961,62,"""Back in Time""",Pitbull,2012,Back In Time,False,https://i.scdn.co/image/ab67616d0000b2735306ed42ae78f317258c51bb,2006-01-01,,Back in Time,Pop,207440,https://music.apple.com/us/album/back-in-time-featured-in-men-in-black-3/737053237?i=737053274&uo=4
962,63,"""Work Out""",J. Cole,2012,Work Out,True,https://i.scdn.co/image/ab67616d0000b27399da48a530f6ca2ef86da3cc,2011-09-27,,Work Out,R&B/Soul,235320,https://music.apple.com/us/album/work-out/1438892581?i=1438893095&uo=4
963,64,"""Rumour Has It""",Adele,2012,Rumour Has It,False,https://i.scdn.co/image/ab67616d0000b2731c88166762f2e18f8f23c6f1,2011-01-24,https://p.scdn.co/mp3-preview/dcc7c5f3b7fc0ce13cca0681b82ac45057b34478?cid=914d599079cf414bb7441d9c09e8dd1d,Rumour Has It,Pop,228033,https://music.apple.com/us/album/rumour-has-it-live/1544490298?i=1544490588&uo=4
964,65,"""Let's Go""",Calvin Harris featuring Ne-Yo,2012,Let's go to Hell,True,https://i.scdn.co/image/ab67616d0000b273f31d7b5f102a6f2da7c80a48,2021-11-03,https://p.scdn.co/mp3-preview/9ced12dfbe7706402ceeea9ec5376f21ac9ed855?cid=914d599079cf414bb7441d9c09e8dd1d,Let's Go (feat. Ne-Yo),Dance,226107,https://music.apple.com/us/album/lets-go-feat-ne-yo-radio-edit/570038793?i=570039358&uo=4
965,66,"""Good Girl""",Carrie Underwood,2012,Good Girl,False,https://i.scdn.co/image/ab67616d0000b27364d794492dd0ac2e023787a7,2020-01-17,https://p.scdn.co/mp3-preview/a79e18378d01c3dbe270230a0cbe5dccbec22eaa?cid=914d599079cf414bb7441d9c09e8dd1d,Good Girl,Country,205233,https://music.apple.com/us/album/good-girl/510168255?i=510168330&uo=4
966,67,"""Pontoon""",Little Big Town,2012,Pontoon,False,https://i.scdn.co/image/ab67616d0000b273293f8670a31be4d4327dc0f6,2013-01-01,,Pontoon,Country,212320,https://music.apple.com/us/album/pontoon/721216949?i=721216982&uo=4
967,68,"""Ho Hey""",The Lumineers,2012,Ho Hey,False,https://i.scdn.co/image/ab67616d0000b2734241433fb84b10663492c0e3,2012-04-03,https://p.scdn.co/mp3-preview/ebe83a0296135a5680bcec9d1164800bcd99be91?cid=914d599079cf414bb7441d9c09e8dd1d,Ho Hey,Alternative,163133,https://music.apple.com/us/album/ho-hey/926367059?i=926369916&uo=4
968,69,"""Paradise""",Coldplay,2012,Paradise,False,https://i.scdn.co/image/ab67616d0000b273de0cd11d7b31c3bd1fd5983d,2011-10-24,https://p.scdn.co/mp3-preview/48fd7e9e99a1af02d42769d4b8c781a6de74c020?cid=914d599079cf414bb7441d9c09e8dd1d,Paradise,Alternative,277610,https://music.apple.com/us/album/paradise/726372830?i=726373148&uo=4
969,70,"""Blown Away""",Carrie Underwood,2012,Blown Away,False,https://i.scdn.co/image/ab67616d0000b27324e1589fb3eab8ae8831f388,2012-05-01,https://p.scdn.co/mp3-preview/ecf9ca8dfbd2d66243e85feac57f48aa752ce868?cid=914d599079cf414bb7441d9c09e8dd1d,Carrie Underwood: The Blown Away Tour - LIVE,Concert Films,7194720,https://itunes.apple.com/us/movie/carrie-underwood-the-blown-away-tour-live/id674861323?uo=4
970,71,"""Rolling in the Deep""",Adele,2012,Rolling in the Deep,True,https://i.scdn.co/image/ab67616d0000b2731c88166762f2e18f8f23c6f1,2011-01-24,https://p.scdn.co/mp3-preview/bb1f498b6cf07c07a94b71a22b92232fa712b98c?cid=914d599079cf414bb7441d9c09e8dd1d,Adele Medley (Someone Like You / Hello / Set Fire to the Rain / Rolling in the Deep),Classical Crossover,252707,https://music.apple.com/us/album/adele-medley-someone-like-you-hello-set-fire-to-the/1091550540?i=1091550542&uo=4
